Teenage Birth Rates,Mean Parent Income,School Expenditure/Student,Teacher-Student Ratio,Test Score Percentile,HS Dropout Rate
0.094,110100.0,4.322,22.3,-8.394,0.009000000000000001
0.1,93100.0,4.322,22.3,-8.394,0.009000000000000001
0.11800000000000001,102300.0,4.322,22.3,-8.394,0.009000000000000001
0.06,142600.0,4.322,22.3,-8.394,0.009000000000000001
0.155,76100.0,4.322,22.3,-8.394,0.009000000000000001
0.11,98000.0,4.322,22.3,-8.394,0.009000000000000001
0.149,87400.0,4.322,22.3,-8.394,0.009000000000000001
0.185,56800.0,4.564,20.6,-3.364,0.004
0.18600000000000003,67400.0,4.564,20.6,-3.364,0.004
0.133,58600.0,4.918,21.1,10.732999999999999,-0.011000000000000001
,,4.918,21.1,10.732999999999999,-0.011000000000000001
0.16,69200.0,4.918,21.1,10.732999999999999,-0.011000000000000001
0.156,55900.0,6.369,18.2,1.621,-0.034
0.183,63900.0,4.742,22.2,-1.256,-0.018000000000000002
0.153,66800.0,4.742,22.2,-1.256,-0.018000000000000002
0.10099999999999999,113200.0,4.742,22.2,-1.256,-0.018000000000000002
,,8.2,15.1,,
0.064,77100.0,9.101,14.8,6.641,
0.064,106400.0,9.101,14.8,6.641,
0.107,63400.0,9.101,14.8,6.641,
,,9.101,14.8,6.641,
0.08199999999999999,69900.0,9.101,14.8,6.641,
0.078,72100.0,9.101,14.8,6.641,
0.233,44300.0,5.638,,5.172000000000001,0.023
0.226,45700.0,5.638,,5.172000000000001,0.023
0.085,117400.0,6.1770000000000005,,-0.36700000000000005,
0.182,52900.0,6.1770000000000005,,-0.36700000000000005,
0.16399999999999998,73500.0,6.1770000000000005,,-0.36700000000000005,
0.128,67100.0,6.1770000000000005,,-0.36700000000000005,
0.156,59300.0,6.1770000000000005,,-0.36700000000000005,
0.17800000000000002,62100.0,6.1770000000000005,,-0.36700000000000005,
0.131,69900.0,6.1770000000000005,,-0.36700000000000005,
0.17600000000000002,71400.0,6.1770000000000005,,-0.36700000000000005,
0.174,94400.0,6.1770000000000005,,-0.36700000000000005,
,,6.002999999999999,,3.633,
0.159,70100.0,6.002999999999999,,3.633,
,,6.002999999999999,,3.633,
,,6.002999999999999,,3.633,
0.157,59800.0,6.002999999999999,,3.633,
0.14300000000000002,58800.0,6.002999999999999,,3.633,
0.188,51400.0,6.002999999999999,,3.633,
,,6.002999999999999,,3.633,
0.155,62100.0,6.002999999999999,,3.633,
0.084,80600.0,6.002999999999999,,3.633,
0.127,69200.0,6.002999999999999,,3.633,
0.16399999999999998,70800.0,6.002999999999999,,3.633,
0.163,58200.0,5.919,,4.649,
,,5.919,,4.649,
0.096,107600.0,5.919,,4.649,
0.166,71000.0,5.919,,4.649,
0.096,126900.0,5.919,,4.649,
0.081,97500.0,5.919,,4.649,
0.099,120800.0,5.919,,4.649,
,,5.919,,4.649,
0.153,72400.0,5.919,,4.649,
0.11800000000000001,79500.0,5.919,,4.649,
0.081,83900.0,5.919,,4.649,
0.153,71200.0,5.919,,4.649,
0.243,49100.0,5.919,,4.649,
0.113,80900.0,5.919,,4.649,
0.20600000000000002,61100.0,5.919,,4.649,
0.24,52100.0,5.919,,4.649,
0.281,49400.0,5.919,,4.649,
0.162,61900.0,5.263,,3.333,
0.16399999999999998,55100.0,5.263,,3.333,
0.11699999999999999,84300.0,5.263,,3.333,
0.16699999999999998,59800.0,5.263,,3.333,
0.188,59800.0,5.263,,3.333,
0.168,81600.0,5.263,,3.333,
0.139,62400.0,5.617999999999999,15.2,-2.029,-0.015
0.146,53800.0,5.617999999999999,15.2,-2.029,-0.015
0.14300000000000002,50100.0,5.617999999999999,15.2,-2.029,-0.015
0.14400000000000002,67100.0,5.617999999999999,15.2,-2.029,-0.015
0.168,59300.0,5.617999999999999,15.2,-2.029,-0.015
0.146,62500.0,5.617999999999999,15.2,-2.029,-0.015
0.098,82300.0,6.207999999999999,16.6,3.0839999999999996,-0.002
,,6.207999999999999,16.6,3.0839999999999996,-0.002
0.161,55900.0,6.207999999999999,16.6,3.0839999999999996,-0.002
0.174,60200.0,6.207999999999999,16.6,3.0839999999999996,-0.002
0.187,57800.0,6.207999999999999,16.6,3.0839999999999996,-0.002
0.10300000000000001,80800.0,6.207999999999999,16.6,3.0839999999999996,-0.002
0.175,63600.0,6.207999999999999,16.6,3.0839999999999996,-0.002
0.10800000000000001,101100.0,6.207999999999999,16.6,3.0839999999999996,-0.002
0.11800000000000001,86600.0,6.207999999999999,16.6,3.0839999999999996,-0.002
0.213,71100.0,6.207999999999999,16.6,3.0839999999999996,-0.002
0.12300000000000001,82300.0,6.207999999999999,16.6,3.0839999999999996,-0.002
0.145,50800.0,6.207999999999999,16.6,3.0839999999999996,-0.002
0.23600000000000002,45200.0,5.388999999999999,,4.092,-0.003
0.182,46900.0,5.388999999999999,,4.092,-0.003
,,5.388999999999999,,4.092,-0.003
0.192,54200.0,5.388999999999999,,4.092,-0.003
0.20800000000000002,48000.0,5.388999999999999,,4.092,-0.003
0.19899999999999998,51100.0,5.388999999999999,,4.092,-0.003
0.191,52400.0,5.388999999999999,,4.092,-0.003
0.175,53700.0,5.388999999999999,,4.092,-0.003
0.182,61800.0,5.539,,-2.82,-0.012
0.18100000000000002,85400.0,5.539,,-2.82,-0.012
0.128,89000.0,5.539,,-2.82,-0.012
0.10400000000000001,103200.0,5.539,,-2.82,-0.012
0.179,76300.0,5.539,,-2.82,-0.012
0.16399999999999998,99500.0,6.3260000000000005,16.6,0.057999999999999996,-0.003
0.153,82400.0,6.3260000000000005,16.6,0.057999999999999996,-0.003
0.13,87300.0,6.3260000000000005,16.6,0.057999999999999996,-0.003
0.166,49600.0,6.3260000000000005,16.6,0.057999999999999996,-0.003
0.127,47200.0,5.79,,7.398,-0.019
0.17800000000000002,48800.0,5.79,,7.398,-0.019
0.166,57400.0,5.79,,7.398,-0.019
,,5.79,,7.398,-0.019
0.21899999999999997,58800.0,4.996,,1.402,
0.19,61300.0,4.996,,1.402,
0.18899999999999997,52500.0,4.996,,1.402,
0.133,56200.0,4.996,,1.402,
0.223,49900.0,4.996,,1.402,
0.14,68500.0,5.966,,3.3480000000000003,
0.162,71400.0,5.966,,3.3480000000000003,
0.124,111600.0,5.966,,3.3480000000000003,
0.102,62000.0,5.966,,3.3480000000000003,
0.141,58900.0,5.966,,3.3480000000000003,
0.159,57300.0,5.966,,3.3480000000000003,
0.16399999999999998,52100.0,5.966,,3.3480000000000003,
0.079,105900.0,5.966,,3.3480000000000003,
0.18100000000000002,74600.0,5.966,,3.3480000000000003,
0.184,59200.0,5.966,,3.3480000000000003,
0.19699999999999998,60500.0,5.966,,3.3480000000000003,
0.066,105100.0,5.966,,3.3480000000000003,
,,5.966,,3.3480000000000003,
0.21,52300.0,5.74,,4.227,
0.147,50500.0,5.74,,4.227,
0.2,65900.0,5.74,,4.227,
0.18899999999999997,51800.0,5.499,15.9,5.775,-0.006
0.154,78700.0,5.499,15.9,5.775,-0.006
0.145,63100.0,5.499,15.9,5.775,-0.006
0.132,90000.0,5.499,15.9,5.775,-0.006
0.135,51000.0,5.499,15.9,5.775,-0.006
0.18,60100.0,7.336,20.5,-8.035,
0.185,64900.0,7.336,20.5,-8.035,
0.138,77300.0,6.269,20.6,-1.827,
0.149,71800.0,6.269,20.6,-1.827,
0.13,68800.0,6.609,19.5,3.012,
0.124,83400.0,6.609,19.5,3.012,
0.18600000000000003,49500.0,6.827999999999999,20.2,-1.219,
0.14400000000000002,58200.0,6.827999999999999,20.2,-1.219,
0.142,57400.0,6.827999999999999,20.2,-1.219,
0.109,75600.0,6.604,21.0,-0.10800000000000001,
0.077,140400.0,6.604,21.0,-0.10800000000000001,
0.10800000000000001,89200.0,6.604,21.0,-0.10800000000000001,
0.152,67600.0,6.604,21.0,-0.10800000000000001,
0.15,65700.0,6.604,21.0,-0.10800000000000001,
0.126,84800.0,6.604,21.0,-0.10800000000000001,
0.134,78400.0,6.604,21.0,-0.10800000000000001,
0.095,93700.0,6.604,21.0,-0.10800000000000001,
0.10300000000000001,81600.0,6.604,21.0,-0.10800000000000001,
0.105,78100.0,7.026,20.9,-10.482999999999999,
0.2,64000.0,7.026,20.9,-10.482999999999999,
0.052000000000000005,195100.0,6.766,18.3,-3.884,
0.096,84800.0,5.912000000000001,21.1,5.12,
0.14800000000000002,46400.0,5.979,14.7,-6.483,-0.017
0.15,41500.0,5.979,14.7,-6.483,-0.017
0.154,55100.0,5.979,14.7,-6.483,-0.017
,,5.979,14.7,-6.483,-0.017
0.171,60500.0,6.254,15.7,-9.146,0.006
0.166,46000.0,6.254,15.7,-9.146,0.006
0.154,80500.0,6.254,15.7,-9.146,0.006
0.18600000000000003,47300.0,6.254,15.7,-9.146,0.006
0.163,55700.0,6.254,15.7,-9.146,0.006
0.122,90900.0,6.254,15.7,-9.146,0.006
0.138,53500.0,6.065,14.8,-6.952000000000001,-0.008
,,6.065,14.8,-6.952000000000001,-0.008
0.129,56300.0,6.065,14.8,-6.952000000000001,-0.008
0.125,56100.0,6.065,14.8,-6.952000000000001,-0.008
0.14300000000000002,47600.0,6.7170000000000005,14.8,-10.745999999999999,0.001
0.151,47500.0,6.7170000000000005,14.8,-10.745999999999999,0.001
,,6.507000000000001,16.0,-6.397,-0.008
0.145,66500.0,6.507000000000001,16.0,-6.397,-0.008
0.111,65300.0,6.507000000000001,16.0,-6.397,-0.008
0.106,86500.0,6.507000000000001,16.0,-6.397,-0.008
0.11699999999999999,52900.0,6.507000000000001,16.0,-6.397,-0.008
0.11599999999999999,48200.0,6.507000000000001,16.0,-6.397,-0.008
0.17800000000000002,53300.0,6.099,16.0,-6.88,-0.002
0.14,56400.0,6.099,16.0,-6.88,-0.002
0.161,67900.0,6.099,16.0,-6.88,-0.002
0.171,45800.0,6.099,16.0,-6.88,-0.002
0.151,53200.0,6.2379999999999995,16.1,-10.275,-0.011000000000000001
0.156,52600.0,6.2379999999999995,16.1,-10.275,-0.011000000000000001
0.218,42400.0,6.846,14.9,-8.757,-0.006
0.161,55300.0,6.846,14.9,-8.757,-0.006
0.21,50600.0,7.103,16.5,4.856,-0.027999999999999997
0.102,66300.0,7.103,16.5,4.856,-0.027999999999999997
0.099,72700.0,7.103,16.5,4.856,-0.027999999999999997
0.086,89300.0,7.103,16.5,4.856,-0.027999999999999997
0.105,84800.0,7.103,16.5,4.856,-0.027999999999999997
0.08800000000000001,69700.0,7.103,16.5,4.856,-0.027999999999999997
0.084,90500.0,7.103,16.5,4.856,-0.027999999999999997
0.11199999999999999,60400.0,7.119,16.3,7.587999999999999,
0.106,64400.0,7.119,16.3,7.587999999999999,
0.078,65000.0,7.119,16.3,7.587999999999999,
0.115,76900.0,7.359,15.7,6.642,-0.027000000000000003
0.111,60800.0,7.359,15.7,6.642,-0.027000000000000003
0.207,58700.0,7.359,15.7,6.642,-0.027000000000000003
0.113,59000.0,7.359,15.7,6.642,-0.027000000000000003
0.095,104100.0,6.849,16.4,3.5210000000000004,
0.081,78900.0,6.849,16.4,3.5210000000000004,
0.099,75000.0,6.849,16.4,3.5210000000000004,
0.10300000000000001,69900.0,6.849,16.4,3.5210000000000004,
0.142,56400.0,8.83,16.3,7.446000000000001,
0.105,73900.0,8.83,16.3,7.446000000000001,
0.059000000000000004,85100.0,6.88,17.1,4.955,-0.026000000000000002
0.094,86100.0,6.88,17.1,4.955,-0.026000000000000002
0.09699999999999999,76500.0,6.88,17.1,4.955,-0.026000000000000002
0.08900000000000001,101900.0,6.88,17.1,4.955,-0.026000000000000002
0.11599999999999999,79200.0,6.88,17.1,4.955,-0.026000000000000002
0.14400000000000002,60000.0,6.88,17.1,4.955,-0.026000000000000002
0.09300000000000001,97700.0,6.88,17.1,4.955,-0.026000000000000002
0.09300000000000001,79900.0,7.952999999999999,15.2,3.2769999999999997,
0.078,118900.0,7.952999999999999,15.2,3.2769999999999997,
0.09,65500.0,7.952999999999999,15.2,3.2769999999999997,
0.11800000000000001,63000.0,7.952999999999999,15.2,3.2769999999999997,
0.094,72700.0,7.952999999999999,15.2,3.2769999999999997,
0.109,83600.0,7.952999999999999,15.2,3.2769999999999997,
0.12,62100.0,8.237,14.8,8.85,
0.1,65100.0,8.237,14.8,8.85,
0.083,85300.0,8.237,14.8,8.85,
0.10300000000000001,62300.0,8.237,14.8,8.85,
0.106,80800.0,7.74,17.0,-4.162,0.001
0.10400000000000001,83000.0,7.74,17.0,-4.162,0.001
0.2,79400.0,7.74,17.0,-4.162,0.001
0.04,173600.0,7.74,17.0,-4.162,0.001
0.07200000000000001,104500.0,7.74,17.0,-4.162,0.001
0.055,137200.0,7.74,17.0,-4.162,0.001
0.191,54800.0,7.827000000000001,16.1,2.187,
0.094,82100.0,7.827000000000001,16.1,2.187,
0.10400000000000001,63000.0,7.827000000000001,16.1,2.187,
0.149,85400.0,6.816,16.5,-4.058,-0.012
0.15,95600.0,6.816,16.5,-4.058,-0.012
0.14800000000000002,85400.0,6.816,16.5,-4.058,-0.012
0.12300000000000001,87700.0,6.816,16.5,-4.058,-0.012
0.14800000000000002,65600.0,7.075,15.4,2.282,-0.019
,,7.075,15.4,2.282,-0.019
0.121,68700.0,7.075,15.4,2.282,-0.019
0.10099999999999999,84600.0,6.612,17.1,6.404,-0.015
0.106,94100.0,6.612,17.1,6.404,-0.015
0.13,55800.0,7.041,16.3,14.809000000000001,-0.001
0.105,71800.0,7.041,16.3,14.809000000000001,-0.001
0.13699999999999998,90400.0,7.142,14.5,5.882999999999999,0.009000000000000001
0.135,68400.0,7.142,14.5,5.882999999999999,0.009000000000000001
0.16399999999999998,67600.0,7.142,14.5,5.882999999999999,0.009000000000000001
0.162,66400.0,7.182,13.7,-5.207999999999999,0.016
0.174,68700.0,6.457999999999999,17.0,-0.214,0.059000000000000004
0.157,83300.0,6.457999999999999,17.0,-0.214,0.059000000000000004
0.179,60500.0,8.755,14.6,-2.51,0.035
0.156,54900.0,6.934,12.6,8.823,-0.003
0.14300000000000002,62200.0,6.934,12.6,8.823,-0.003
,,6.149,15.8,7.028,
0.162,75800.0,6.149,15.8,7.028,
,,7.655,12.5,,
